train_0,train_1,train_2,train_3,train_4,valid_0,valid_1,valid_2,valid_3,valid_4,test_0,test_1,test_2,test_3,test_4,
245,0,-2.142129483,-0.762341747,-2.04879272,-2.115726967,-2.177754865,0,0,0,0,0,0,0,0,0
246,0,-1.625158715,-0.641535215,-1.308318353,-1.824248066,-0.889323444,0,0,0,0,0,0,0,0,0
247,0,-2.294507833,-1.881678901,-2.750720594,-2.777985084,-1.388537631,0,0,0,0,0,0,0,0,0
248,0,-1.779043417,-1.947002006,-2.001559138,-2.387972846,-2.11158484,0,0,0,0,0,0,0,0,0
249,0,-0.240257397,-0.158145647,-1.99336247,-1.753701115,-1.647551851,0,0,0,0,0,0,0,0,0
250,0,-1.555724177,-0.419596815,-1.601907125,-2.259638853,-2.169976573,0,0,0,0,0,0,0,0,0
251,0,0.222668848,1.64924696,0.195942774,1.403664398,-1.463035703,0,0,0,0,0,0,0,0,0
252,0,-1.771227784,-1.504304676,-3.050506427,-2.723981812,-2.376875887,0,0,0,0,0,0,0,0,0
253,0,-2.626966655,-2.357917743,-2.994909804,-3.172908461,-2.646901729,0,0,0,0,0,0,0,0,0
254,0,-1.953080983,-0.798537803,-1.443612261,-2.788847635,-2.629480338,0,0,0,0,0,0,0,0,0
255,0,-2.146812372,-1.129432111,-2.660301423,-1.618516884,-1.13471324,0,0,0,0,0,0,0,0,0
256,0,-1.29772325,0.086596642,-2.111177216,-1.569680567,-0.22317276,0,0,0,0,0,0,0,0,0
257,0,-2.068763962,-1.572143126,-2.775884597,-2.323268118,-1.023739347,0,0,0,0,0,0,0,0,0
258,0,-2.505430114,-1.093386006,-2.669606106,-2.4060045,-2.923584652,0,0,0,0,0,0,0,0,0
259,0,-1.023003669,-0.075170946,-1.750872378,-1.32052362,-1.327154307,0,0,0,0,0,0,0,0,0
260,0,-1.119731631,-0.519776192,-1.8163904,-1.267513504,-1.45835731,0,0,0,0,0,0,0,0,0
261,0,-0.890828428,-0.096828794,-0.815992136,-1.650781565,1.137524281,0,0,0,0,0,0,0,0,0
262,0,-0.82189301,-1.706850133,-2.706465797,-2.984140704,-1.826963019,0,0,0,0,0,0,0,0,0
263,0,-1.815522757,-1.946009631,-2.282009897,-2.360959187,-2.618206449,0,0,0,0,0,0,0,0,0
264,0,-1.174925714,-0.460569601,-1.852959085,-1.572337651,-2.099691596,0,0,0,0,0,0,0,0,0
265,0,-1.083772917,-0.390573578,-1.133925362,-1.533023124,-2.557973173,0,0,0,0,0,0,0,0,0
266,0,-0.683390894,0.173086882,-1.213710232,-1.371916142,-2.101558456,0,0,0,0,0,0,0,0,0
267,0,-2.857281587,-2.35465714,-2.453838766,-3.109838922,-1.023897119,0,0,0,0,0,0,0,0,0
268,0,-0.418358498,0.666054935,-0.509251471,-0.392697134,-3.124602251,0,0,0,0,0,0,0,0,0
269,0,-1.719960189,-1.229592328,-2.557622929,-2.818643599,-2.429150031,0,0,0,0,0,0,0,0,0
270,0,-0.618722725,-0.404644337,-0.688938103,-0.591917276,-2.24624043,0,0,0,0,0,0,0,0,0
271,0,-1.665597386,-0.450925817,-1.574810376,-2.253317842,0.0820856,0,0,0,0,0,0,0,0,0
272,0,-0.512810802,-0.228837662,-0.726116953,-0.332544308,-1.388154054,0,0,0,0,0,0,0,0,0
273,0,-1.932691364,-1.780912232,-1.746975021,-2.809493363,-1.756864161,0,0,0,0,0,0,0,0,0
274,0,-0.7325494,0.382162342,-1.11271111,-0.33813961,-1.779403925,0,0,0,0,0,0,0,0,0
275,0,-1.72981277,-0.654782906,-2.187578902,-1.965048714,-1.581262178,0,0,0,0,0,0,0,0,0
276,0,-0.27132638,1.042674322,0.123526421,0.537964735,-2.553505337,0,0,0,0,0,0,0,0,0
277,0,-2.149051862,0.765752592,1.426856947,0.28111454,-2.303208313,0,0,0,0,0,0,0,0,0
278,0,-1.77605691,-1.125064764,-2.342292733,-2.39554234,-1.170332561,0,0,0,0,0,0,0,0,0
279,0,-1.988316336,-0.566905766,-2.169857512,-1.137011967,-2.414886701,0,0,0,0,0,0,0,0,0
280,0,-1.715235462,-0.717413931,-0.936211181,-0.780006442,-1.949942179,0,0,0,0,0,0,0,0,0
281,0,-0.373524132,0.00305068,-1.209774947,-1.391265292,-2.623144958,0,0,0,0,0,0,0,0,0
282,0,-2.622458546,0.011515188,-1.081980348,-1.258277345,-0.276271048,0,0,0,0,0,0,0,0,0
283,0,-2.138551774,-0.468338509,-2.158479419,-1.113980122,-2.119471636,0,0,0,0,0,0,0,0,0
284,0,-0.49677289,-0.314672575,-0.407057238,-0.4083284,-2.263723698,0,0,0,0,0,0,0,0,0
285,-1.593180056,0,-1.340907764,-1.645679712,-1.999607821,0,0.657358561,0,0,0,0,0,0,0,0
286,1.212378168,0,-0.692784433,-2.572541389,-1.573701873,0,-0.413427515,0,0,0,0,0,0,0,0
287,0,-2.24587132,-1.12050602,-2.308203616,-2.504519558,-2.129635067,0,0,0,0,0,0,0,0,0
288,-0.677403803,0,-0.605403872,-1.825347772,-1.176561489,0,-0.91030231,0,0,0,0,0,0,0,0
289,-0.921324782,0,-0.996002131,-1.743034849,-1.750549994,0,-0.856815753,0,0,0,0,0,0,0,0
290,-1.093350425,0,-1.79078886,-2.592661996,-2.008282299,0,-0.522749405,0,0,0,0,0,0,0,0
291,-1.467147722,0,-1.856944418,-2.891090744,-3.11780431,0,0.193694487,0,0,0,0,0,0,0,0
292,0.166870661,0,-1.294629216,-2.491014194,-1.520253243,0,-1.540659285,0,0,0,0,0,0,0,0
293,-3.380826933,0,-2.076320944,-3.006420252,-2.253217745,0,-0.879382496,0,0,0,0,0,0,0,0
294,-0.855370593,0,-0.018024178,-1.244328189,0.288038874,0,-0.749031105,0,0,0,0,0,0,0,0
295,0,-1.904046426,-0.339029541,-1.829300065,-1.851652927,-2.86621628,0,0,0,0,0,0,0,0,0
296,-2.474609616,0,-1.911210446,-2.255962219,-2.387173824,0,-0.540439711,0,0,0,0,0,0,0,0
297,-1.798334503,0,0.195632315,-1.406854525,-1.009929194,0,-2.003373017,0,0,0,0,0,0,0,0
298,-2.807279191,0,-1.422328801,-2.827907422,-1.891179185,0,-1.860303946,0,0,0,0,0,0,0,0
299,0,-1.001022263,-0.424029264,-2.124653058,-1.718064981,-2.682255654,0,0,0,0,0,0,0,0,0
300,-2.333924413,0,-2.231961069,-2.376297393,-2.053828297,0,-0.870947313,0,0,0,0,0,0,0,0
301,-1.578783002,0,-0.944922218,-1.545940218,-1.347022519,0,-1.903472037,0,0,0,0,0,0,0,0
302,0,-1.806019149,-0.28921258,-2.576324279,-1.227680893,-2.890715182,0,0,0,0,0,0,0,0,0
303,-1.731993608,0,-1.077615542,-2.101798925,-1.194822273,0,-1.85326798,0,0,0,0,0,0,0,0
304,-2.065803456,0,-0.232309017,-2.160780883,-1.666839418,0,-2.122346706,0,0,0,0,0,0,0,0
305,-1.51032989,0,-0.757178116,-1.054998555,-1.284089441,0,-1.567721233,0,0,0,0,0,0,0,0
306,-1.54830307,0,-0.36188035,-1.078018279,-0.736568947,0,-1.33132576,0,0,0,0,0,0,0,0
307,-1.759337082,0,-1.005950704,-1.877274799,-1.667586632,0,-0.347649279,0,0,0,0,0,0,0,0
308,-1.757455754,0,-0.241135597,-1.784082708,-1.859610887,0,-1.349586349,0,0,0,0,0,0,0,0
309,-1.655136204,0,-0.511371899,-1.695222774,-0.822436118,0,-0.614519796,0,0,0,0,0,0,0,0
310,-0.472687283,0,-0.270859909,-0.790711417,-1.117480412,0,-0.507317944,0,0,0,0,0,0,0,0
311,0.649304609,0,0.865087004,0.825184011,0.645601387,0,1.08583518,0,0,0,0,0,0,0,0
312,-1.644804835,0,0.899473677,0.128646259,-0.057408304,0,-0.340884085,0,0,0,0,0,0,0,0
313,-2.401186714,0,-0.786274667,-1.775782423,-1.703322082,0,-0.168508492,0,0,0,0,0,0,0,0
314,-1.443290267,0,-0.287615318,-1.8144209,-1.273953576,0,-1.914150424,0,0,0,0,0,0,0,0
315,-2.978177757,0,-1.964007268,-2.963141994,-2.831337721,0,-0.963970881,0,0,0,0,0,0,0,0
316,-1.836363206,0,-0.82514462,-1.222525082,-1.335000439,0,-1.272837253,0,0,0,0,0,0,0,0
317,-2.961744635,0,-2.415910747,-2.445742097,-2.655142875,0,-0.244574108,0,0,0,0,0,0,0,0
318,-2.010273304,0,-0.715036612,-1.942558217,-0.88031055,0,-1.616474657,0,0,0,0,0,0,0,0
319,-1.680199132,0,-0.998219333,-2.247803674,-1.455640793,0,-1.712699394,0,0,0,0,0,0,0,0
320,-0.461395407,0,-1.066865211,-0.889175644,-1.461000514,0,-1.459714494,0,0,0,0,0,0,0,0
321,-1.733268485,0,-0.473809471,-2.039152846,-1.938887057,0,-0.571193151,0,0,0,0,0,0,0,0
322,-2.031556177,0,-0.27331152,-1.654790163,-2.003886213,0,-1.137459669,0,0,0,0,0,0,0,0
323,-2.686214204,0,-1.70895668,-2.306566277,-2.477449105,0,-2.411061485,0,0,0,0,0,0,0,0
324,-2.620221207,0,-2.012807221,-1.839423614,-2.78279896,0,-2.162035036,0,0,0,0,0,0,0,0
325,-1.605116506,0,-0.722482939,-1.499504485,-0.493507595,0,-0.353371658,0,0,0,0,0,0,0,0
326,-1.773915367,0,-0.592649632,-1.130658698,-0.577986889,0,-1.027847261,0,0,0,0,0,0,0,0
327,-2.844799585,0,-1.021216965,-2.146446977,-2.250123711,0,-3.032899504,0,0,0,0,0,0,0,0
328,-2.580051646,0,-2.071441574,-2.736940646,-2.228299294,0,-1.69998621,0,0,0,0,0,0,0,0
329,-2.74671268,0,-1.768230915,-2.222532535,-2.099136562,0,-0.587871141,0,0,0,0,0,0,0,0
330,-2.412171943,0,-1.354628377,-2.673783131,-2.728156393,0,0.186321669,0,0,0,0,0,0,0,0
331,-1.049386635,0,-0.684007902,-1.106618643,-0.876162167,0,0.778275747,0,0,0,0,0,0,0,0
332,-1.946015301,0,-0.829147158,-1.080666761,-1.359392986,0,-0.621122723,0,0,0,0,0,0,0,0
333,-1.372911448,0,-0.12982192,-1.947925954,-1.616055303,0,-0.940042458,0,0,0,0,0,0,0,0
334,-2.712333045,0,-1.708566847,-3.233302685,-2.649490485,0,-1.913380728,0,0,0,0,0,0,0,0
335,-1.275275569,0,0.783615723,-0.88056881,-1.030317445,0,-0.873139687,0,0,0,0,0,0,0,0
336,-2.857287061,0,-2.106852098,-2.218759322,-2.491980469,0,-1.328733582,0,0,0,0,0,0,0,0
337,-2.323407707,0,-1.700313482,-2.764774637,-2.75116683,0,-2.721964707,0,0,0,0,0,0,0,0
338,-3.513437022,0,-1.564922409,-3.095865719,-2.123080235,0,-1.768436389,0,0,0,0,0,0,0,0
339,-0.683386984,0,-0.392685013,-1.215239654,-0.158797455,0,-1.66528419,0,0,0,0,0,0,0,0
340,-2.054440613,0,-0.715822535,-0.853973527,-0.993981018,0,-0.950167766,0,0,0,0,0,0,0,0
341,-1.047551055,0,0.491148748,0.18863369,0.434057112,0,-0.309301319,0,0,0,0,0,0,0,0
342,-1.612718258,0,-1.174203916,-0.705829973,-1.060616732,0,-0.091874352,0,0,0,0,0,0,0,0
343,-2.0114082,0,-0.703309937,-1.895691791,-1.501742606,0,-1.590406256,0,0,0,0,0,0,0,0
344,-2.532786002,0,-1.111668296,-2.32782999,-2.017327452,0,-1.875607157,0,0,0,0,0,0,0,0
345,-2.097277913,0,-0.114513235,-1.9569627,-1.434099269,0,-1.465763364,0,0,0,0,0,0,0,0
346,-2.471112161,0,-2.016659613,-1.853508253,-2.249864669,0,-0.516111679,0,0,0,0,0,0,0,0
347,-2.040695562,0,-1.418052363,-2.502281828,-2.314527755,0,-1.375521417,0,0,0,0,0,0,0,0
348,-0.61969594,0,-0.531820755,-0.136619177,-0.626903362,0,-0.25171545,0,0,0,0,0,0,0,0
349,-2.189523964,0,-0.378262739,-1.58921916,-1.035005612,0,-0.935558982,0,0,0,0,0,0,0,0
350,-1.696199508,0,-1.011163797,-1.657413621,-2.130097628,0,-2.014038501,0,0,0,0,0,0,0,0
351,-0.39932313,0,0.441896791,-0.281881208,-1.023708849,0,-0.253381529,0,0,0,0,0,0,0,0
352,-1.27897234,0,-0.691351004,-0.766315937,-1.479269314,0,-1.278873415,0,0,0,0,0,0,0,0
353,-2.213058252,0,-0.739858484,-2.781166997,-2.027285213,0,-0.555268631,0,0,0,0,0,0,0,0
354,-1.804881516,0,-1.615225196,-2.037771616,-2.605063353,0,-1.68895885,0,0,0,0,0,0,0,0
355,-2.76200856,0,-2.101511927,-2.771196234,-3.121269116,0,-1.531299763,0,0,0,0,0,0,0,0
356,-2.152404547,0,-1.303299003,-2.181794353,-1.923413758,0,-2.500470197,0,0,0,0,0,0,0,0
357,-3.430407238,0,-2.302578206,-3.134853952,-3.389020865,0,-0.164363041,0,0,0,0,0,0,0,0
358,-0.192719612,0,0.253467646,0.333268156,-0.554290333,0,-0.658516235,0,0,0,0,0,0,0,0
359,-0.045044289,0,0.718197994,-1.266071472,-0.803505149,0,0.204197311,0,0,0,0,0,0,0,0
360,-1.510000858,0,0.627781658,0.027064342,-0.477404776,0,-2.049821849,0,0,0,0,0,0,0,0
361,-1.198355994,0,-0.899613171,-1.619472699,-1.550936499,0,-2.053233967,0,0,0,0,0,0,0,0
362,-0.799593325,0,-0.596570644,-1.371216826,-1.355811172,0,-0.860361986,0,0,0,0,0,0,0,0
363,-2.922700586,0,-1.843245702,-2.082894154,-2.456577473,0,-0.60922596,0,0,0,0,0,0,0,0
364,-3.512770503,0,-2.058733864,-1.921103692,-2.522794907,0,-1.884150257,0,0,0,0,0,0,0,0
365,-2.896833847,0,-0.307498779,-2.312277513,-1.87908555,0,-2.640229986,0,0,0,0,0,0,0,0
366,-3.05703692,0,-2.042780018,-3.044656091,-2.967116184,0,-2.332959018,0,0,0,0,0,0,0,0
367,-1.477510176,0,-0.3763167,-0.901877098,-1.43417747,0,-0.978062949,0,0,0,0,0,0,0,0
368,-2.75395891,0,-2.292381148,-2.138297229,-2.451932316,0,-2.289919763,0,0,0,0,0,0,0,0
369,-0.577829704,0,-0.119560738,-1.463169622,-0.530366211,0,0.486051979,0,0,0,0,0,0,0,0
370,-0.762599421,0,-0.669546528,-2.499668047,-1.5271983,0,-1.635440621,0,0,0,0,0,0,0,0
371,-0.21952467,0,0.812053623,-0.323602381,-0.887516408,0,-1.579526305,0,0,0,0,0,0,0,0
372,-2.712544873,0,-0.546748991,-1.905273209,-1.439660945,0,-0.047211246,0,0,0,0,0,0,0,0
373,-2.541573384,0,-0.530744314,-1.993555822,-2.038001919,0,-1.821638684,0,0,0,0,0,0,0,0
374,0.844695234,0,0.33503355,0.262591782,-0.127550564,0,-0.267818661,0,0,0,0,0,0,0,0
375,-2.851261652,0,-1.802714753,-2.413685529,-2.639367816,0,-1.309654226,0,0,0,0,0,0,0,0
376,0.824016075,0,0.862471952,1.051920452,-0.200971413,0,-1.27792366,0,0,0,0,0,0,0,0
377,-1.178935485,0,-0.971275468,-0.963765211,-2.006226974,0,-1.480413985,0,0,0,0,0,0,0,0
378,-2.42369158,0,-0.931795154,-2.728653069,-1.852963581,0,-1.404836149,0,0,0,0,0,0,0,0
379,-1.957130833,0,-1.339635234,-1.442940707,-2.168628187,0,-1.43067327,0,0,0,0,0,0,0,0
380,-1.787917309,0,-0.753323574,-1.750102487,-1.080966468,0,-1.09681396,0,0,0,0,0,0,0,0
381,-0.328260441,0,0.181374264,-0.860648203,-0.729897594,0,-1.033480687,0,0,0,0,0,0,0,0
382,-1.926633892,0,0.003842468,-1.568940392,-1.600430293,0,-2.204377127,0,0,0,0,0,0,0,0
383,0.403869457,0,-0.711257925,-1.50673048,-0.816307678,0,-1.103718157,0,0,0,0,0,0,0,0
384,-2.603726892,0,-0.651040583,-2.158658695,-2.089606953,0,-1.763402963,0,0,0,0,0,0,0,0
385,-2.434362636,0,-1.510446019,-3.09358058,-2.362768569,0,-1.395442219,0,0,0,0,0,0,0,0
386,-0.808704166,0,0.290738382,-2.021786489,-1.073676934,0,-0.709105043,0,0,0,0,0,0,0,0
387,-2.505551522,0,-0.627753019,-2.500760911,-1.820507894,0,0.33010726,0,0,0,0,0,0,0,0
388,-0.67453968,0,0.717670918,-0.624565926,0.987946711,0,-0.15019062,0,0,0,0,0,0,0,0
389,-1.786227379,0,0.006969347,-1.292490997,-1.588472142,0,-2.147231922,0,0,0,0,0,0,0,0
390,-2.397515554,0,-1.039114504,-2.395844784,-2.403509097,0,-1.429617553,0,0,0,0,0,0,0,0
391,-2.599683788,0,-1.314942198,-2.81909482,-2.523691876,0,-1.520460672,0,0,0,0,0,0,0,0
392,-0.280325785,0,0.839578133,-0.978087583,-0.368530979,0,-0.855892,0,0,0,0,0,0,0,0
393,0.652048302,0,0.765826883,1.276231871,-0.70617054,0,-1.054909015,0,0,0,0,0,0,0,0
394,-2.217140555,0,-0.556715746,-2.038738575,-1.069376059,0,-1.289058743,0,0,0,0,0,0,0,0
395,-2.664700344,0,-1.551871786,-2.368262992,-2.461208162,0,-0.724154491,0,0,0,0,0,0,0,0
396,-2.255802884,0,-0.536862392,-1.916822562,-1.724860282,0,-1.602748179,0,0,0,0,0,0,0,0
397,-2.487953689,0,-1.473579583,-2.627687085,-2.675044322,0,-0.974747605,0,0,0,0,0,0,0,0
398,-2.072130332,0,-0.853035698,-2.616170967,-1.103986583,0,-1.460022216,0,0,0,0,0,0,0,0
399,-2.598427973,0,-0.198924885,-1.174378695,-1.779832859,0,-1.820014639,0,0,0,0,0,0,0,0
400,-2.572009718,0,-1.144483709,-1.488827858,-2.41246901,0,-0.223076963,0,0,0,0,0,0,0,0
401,-2.930143101,0,-1.612638884,-2.701483593,-3.030324824,0,-2.185028954,0,0,0,0,0,0,0,0
402,-2.060008349,0,-0.505578747,-1.503407707,-1.789270778,0,0.163271055,0,0,0,0,0,0,0,0
403,-1.60594759,0,-0.192323523,-0.572801361,-0.966203136,0,-0.925360556,0,0,0,0,0,0,0,0
404,-2.513910556,0,-1.627974744,-2.653662915,-2.294023571,0,-1.225546975,0,0,0,0,0,0,0,0
405,-1.907376628,0,-0.231075001,-1.610555992,-0.819135046,0,-1.8253335,0,0,0,0,0,0,0,0
406,-1.660849786,0,-0.408902788,-1.77747685,-2.441129003,0,-0.525900526,0,0,0,0,0,0,0,0
407,-1.611700077,0,-1.170680361,-1.227900639,-0.644671478,0,-2.275216746,0,0,0,0,0,0,0,0
408,-1.664628863,0,-0.087212772,-2.160104637,-1.781702065,0,-1.736558022,0,0,0,0,0,0,0,0
409,-2.684808633,0,-0.910765848,-2.633427842,-2.210963435,0,-2.438072603,0,0,0,0,0,0,0,0
410,-1.929575825,0,-1.099839177,-1.692801661,-1.104711509,0,-1.93982821,0,0,0,0,0,0,0,0
411,-1.720978956,0,-2.012819343,-2.752408764,-2.480633266,0,-0.905142198,0,0,0,0,0,0,0,0
412,-2.983073745,0,-1.552004142,-1.987830901,-2.039757929,0,-1.445144029,0,0,0,0,0,0,0,0
413,-2.576091533,0,-1.487500391,-3.077537584,-2.07177608,0,-1.300151205,0,0,0,0,0,0,0,0
414,0.44786355,0,1.267101088,0.368402433,0.328616352,0,-1.610373588,0,0,0,0,0,0,0,0
415,-1.749713826,0,-0.473597546,-1.803215241,-1.468620644,0,-0.329852619,0,0,0,0,0,0,0,0
416,-2.220206633,0,-0.593809748,-2.283440003,-1.73897933,0,0.99298522,0,0,0,0,0,0,0,0
417,-1.14653317,0,-0.88135747,-1.304279842,-1.155813513,0,-1.47256844,0,0,0,0,0,0,0,0
418,-2.093943019,0,-1.546970325,-2.402284269,-2.765972388,0,-2.907273524,0,0,0,0,0,0,0,0
419,0.322638254,0,0.476669388,0.052156792,0.15350215,0,-1.417414827,0,0,0,0,0,0,0,0
420,-2.83560497,0,-1.783018975,-2.549762721,-2.281458187,0,-0.877134404,0,0,0,0,0,0,0,0
421,-0.896085119,0,-1.087227459,-1.218501821,-1.488032551,0,-1.25590589,0,0,0,0,0,0,0,0
422,-1.566481352,0,-1.069762764,-2.31724916,-1.650242562,0,-0.995550518,0,0,0,0,0,0,0,0
423,-2.058657813,0,0.001493692,-2.103959236,-1.385565004,0,0.530989571,0,0,0,0,0,0,0,0
424,-3.034935181,0,-1.14215683,-2.405215254,-2.407382407,0,-1.752373843,0,0,0,0,0,0,0,0
425,-3.192534444,0,-1.785215259,-2.842845237,-3.16599488,0,-0.98347096,0,0,0,0,0,0,0,0
426,-1.028823409,0,-0.311483917,-0.661350641,-0.354835196,0,-2.317077703,0,0,0,0,0,0,0,0
427,-3.24975091,0,-2.164858494,-3.087858102,-2.428215525,0,-0.901958232,0,0,0,0,0,0,0,0
428,-2.488943717,0,-0.277074957,-1.726348648,-1.932463603,0,-1.477477136,0,0,0,0,0,0,0,0
429,-1.576801186,0,-0.162115145,-2.00659843,-1.455219874,0,-0.297566824,0,0,0,0,0,0,0,0
430,-2.456759975,0,-1.047243137,-2.409750342,-1.663784485,0,-2.532419922,0,0,0,0,0,0,0,0
431,-0.842197781,0,0.065064697,-0.684328527,-1.686104698,0,-1.813510051,0,0,0,0,0,0,0,0
432,-1.103251491,0,0.311845694,-0.745901098,-0.122519093,0,-0.149058657,0,0,0,0,0,0,0,0
433,-3.131946721,0,-2.438547969,-3.452831264,-2.675659668,0,-0.4405618,0,0,0,0,0,0,0,0
434,0.496659985,0,0.607258902,0.156917591,-0.048848391,0,-0.882986403,0,0,0,0,0,0,0,0
435,-2.384397092,0,-0.756027775,-0.822769256,-1.3294415,0,-0.331419382,0,0,0,0,0,0,0,0
436,-1.702362552,0,-0.091118927,-2.302917795,-1.40918766,0,-2.07806366,0,0,0,0,0,0,0,0
437,-2.686140695,0,-1.379299908,-2.022470555,-1.889946342,0,-1.546783814,0,0,0,0,0,0,0,0
438,-0.713187542,0,0.712311392,-0.564730988,-0.399388819,0,-0.544357204,0,0,0,0,0,0,0,0
439,-2.237736821,0,-1.402063522,-2.158855958,-1.76906806,0,-0.92444912,0,0,0,0,0,0,0,0
440,-2.975197897,0,-0.909561548,-2.298318191,-1.802550139,0,-0.975741935,0,0,0,0,0,0,0,0
441,-1.994432263,0,-1.090995002,-1.857500625,-2.709173908,0,-1.668892202,0,0,0,0,0,0,0,0
442,-0.527458296,0,-0.045376644,-1.054149485,-0.588333702,0,-1.245538354,0,0,0,0,0,0,0,0
443,-2.708257878,0,-2.014936252,-2.584690547,-2.036343856,0,-1.688715253,0,0,0,0,0,0,0,0
444,-0.059073992,0,0.569136553,0.14385602,-0.982915144,0,-1.029986067,0,0,0,0,0,0,0,0
445,-3.196143434,0,-0.792615228,-2.725215046,-3.103697383,0,-0.872161584,0,0,0,0,0,0,0,0
446,-2.597551239,0,-1.553573446,-3.10740608,-2.705200598,0,-2.073936586,0,0,0,0,0,0,0,0
447,-0.457831383,0,0.236049089,-0.575749159,-0.729201994,0,-0.022070313,0,0,0,0,0,0,0,0
448,-2.588980572,0,-1.356579695,-2.38761488,-2.51404037,0,-1.71439949,0,0,0,0,0,0,0,0
449,-2.577870612,0,-1.494239779,-2.090337939,-1.662654867,0,-2.023312979,0,0,0,0,0,0,0,0
450,-0.899785995,0,0.199703865,-1.292381516,-1.343029366,0,-0.718569355,0,0,0,0,0,0,0,0
451,-1.146775985,0,-0.243840189,-1.015350108,-0.947152519,0,-0.748844986,0,0,0,0,0,0,0,0
452,-1.640324683,0,-0.155191593,-1.849210896,-1.440440807,0,-0.001474829,0,0,0,0,0,0,0,0
453,-2.575642657,0,-0.38905921,-1.220432806,-1.390435967,0,-1.482754354,0,0,0,0,0,0,0,0
454,-2.614695699,0,-0.403551083,-1.072939301,-1.519187555,0,-0.912350206,0,0,0,0,0,0,0,0
455,-0.616902199,0,0.058714361,-1.748159575,-1.104427443,0,-0.985699697,0,0,0,0,0,0,0,0
456,-2.047639642,0,-0.592925682,-2.040030069,-0.891870265,0,-1.135092516,0,0,0,0,0,0,0,0
457,-1.787159343,0,-0.565299511,-1.320689211,-2.196196294,0,-1.173754063,0,0,0,0,0,0,0,0
458,-2.955565267,0,-2.149035635,-3.031869788,-2.59044147,0,-2.215025015,0,0,0,0,0,0,0,0
459,-1.290901556,0,-0.030978222,-1.989241652,-0.928597307,0,-1.302201643,0,0,0,0,0,0,0,0
460,-1.256193085,0,-0.033338728,-1.414812875,-1.684361396,0,-0.625778437,0,0,0,0,0,0,0,0
461,-2.693655839,0,-1.830256858,-2.61915679,-1.649526629,0,-2.066246858,0,0,0,0,0,0,0,0
462,-2.585719481,0,-1.540450683,-2.567964561,-1.895612807,0,-1.658733854,0,0,0,0,0,0,0,0
463,-1.800943885,0,-0.964939795,-2.852841318,-1.147080188,0,-1.539890175,0,0,0,0,0,0,0,0
464,-1.527113647,0,-0.276320314,-1.454227891,-2.403476644,0,-1.16093081,0,0,0,0,0,0,0,0
465,-2.091673813,0,-0.410611877,-1.302411222,-1.801066074,0,-0.842668943,0,0,0,0,0,0,0,0
466,-2.577101796,0,-1.180418377,-1.879151239,-2.875126731,0,-0.987500477,0,0,0,0,0,0,0,0
467,-1.896116424,0,-0.214004831,-0.772216225,-1.338144326,0,-0.905014925,0,0,0,0,0,0,0,0
468,0.703768291,0,0.707583342,0.708554602,0.257663145,0,-0.668525219,0,0,0,0,0,0,0,0
469,-0.319291534,0,0.077205448,-0.162582006,-0.766574001,0,-0.712779722,0,0,0,0,0,0,0,0
470,-3.046203792,0,-2.151490765,-2.231670942,-1.820786681,0,-2.319671249,0,0,0,0,0,0,0,0
471,-3.033374088,0,-1.870673828,-2.840753353,-2.484208434,0,-2.200929232,0,0,0,0,0,0,0,0
472,-2.10024272,0,0.163644075,-0.776356006,-0.393716097,0,0.230182428,0,0,0,0,0,0,0,0
473,-1.271009493,0,-0.246264038,-1.531085296,-1.02066545,0,-1.629633589,0,0,0,0,0,0,0,0
474,-1.62612196,0,-0.103106012,-0.43905056,-0.171098518,0,-1.702510352,0,0,0,0,0,0,0,0
475,-3.65636345,0,-3.112659154,-3.358217766,-3.460998069,0,-3.527983782,0,0,0,0,0,0,0,0
476,-2.034441218,0,-1.978822112,-2.127961168,-1.532259879,0,-1.433402886,0,0,0,0,0,0,0,0
477,-0.992024031,0,-0.432144604,-0.740528669,-0.450457001,0,-0.219153605,0,0,0,0,0,0,0,0
478,-0.979093251,0,0.262347794,0.308647652,-0.944799638,0,1.128514709,0,0,0,0,0,0,0,0
479,-0.63042594,0,0.160358057,-1.112076507,-1.227447853,0,-1.689696288,0,0,0,0,0,0,0,0
480,-3.016484172,0,-1.231905327,-2.441901436,-3.154796846,0,-1.879665999,0,0,0,0,0,0,0,0
481,-2.472383518,0,-1.467511945,-1.873136387,-2.12895061,0,-1.683565502,0,0,0,0,0,0,0,0
482,-2.751302607,0,-1.690217109,-3.167960665,-3.100401394,0,-0.640906477,0,0,0,0,0,0,0,0
483,-2.012130976,0,-1.593248482,-2.377167187,-2.43100301,0,-0.40930748,0,0,0,0,0,0,0,0
484,-1.419452362,0,-0.691435461,-1.766749196,-1.853164558,0,-1.815339766,0,0,0,0,0,0,0,0
485,-0.062182884,0,0.025858088,-0.225278721,-0.15084321,0,-0.900006328,0,0,0,0,0,0,0,0
486,-1.305197144,0,0.106244326,-1.266759839,-0.837615185,0,-2.184484673,0,0,0,0,0,0,0,0
487,-2.395146251,0,-1.476058173,-1.980175776,-1.057664242,0,0.062158737,0,0,0,0,0,0,0,0
488,-3.635433387,0,-1.796016421,-2.723690317,-2.17558517,0,-1.962801013,0,0,0,0,0,0,0,0
489,-1.890587592,0,-0.088824892,-0.642619085,-0.728305025,0,-1.195197835,0,0,0,0,0,0,0,0
490,-2.766796532,0,-1.25641283,-1.552001991,-2.112747302,0,-0.591084042,0,0,0,0,0,0,0,0
